Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Source,Dataset_Source,Column1,SEQUENCE,Parent_SMILES
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,bitter,chemtastes_db,FartDB,,,
CCN(CC)C(=O)c1cccnc1,CCN(CC)C(=O)c1cccnc1,bitter,chemtastes_db,FartDB,,,
CC(=O)NCC(C)C,CC(=O)NCC(C)C,bitter,chemtastes_db,FartDB,,,
NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,bitter,chemtastes_db,FartDB,,,
CNC(N)=S,CNC(N)=S,bitter,chemtastes_db,FartDB,,,
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,bitter,chemtastes_db,FartDB,,,
C=C1C(=O)OC2C=C(C)C(O)CC=C(C)CC(OC(=O)C(C)=CC)C12,C=C1C(=O)OC2C=C(C)C(O)CC=C(C)CC(OC(=O)C(C)=CC)C12,bitter,chemtastes_db,FartDB,,,
C=C1C(=O)C23CC1CC(O)C2C12COC(O)C1C(C)(C)CCC2OC3=O,C=C1C(=O)C23CC1CC(O)C2C12COC(O)C1C(C)(C)CCC2OC3=O,bitter,chemtastes_db,FartDB,,,
CC(=O)OC1OCC23C(CCC(C)(C)C12)OC(=O)C12CC(CC(=O)C13)C(C)C2=O,CC(=O)OC1OCC23C(CCC(C)(C)C12)OC(=O)C12CC(CC(=O)C13)C(C)C2=O,bitter,chemtastes_db,FartDB,,,
CC(=O)OC1CC(=O)OC(C)(C)C2CC(=O)C3(C)C(CCC4(C)C(c5ccoc5)OC(=O)C5OC543)C12C,CC(=O)OC1CC(=O)OC(C)(C)C2CC(=O)C3(C)C(CCC4(C)C(c5ccoc5)OC(=O)C5OC543)C12C,bitter,chemtastes_db,FartDB,,,
CCCCCCCCCOC(C)=O,CCCCCCCCCOC(C)=O,bitter,chemtastes_db,FartDB,,,
CCCCCCCCCO,CCCCCCCCCO,bitter,chemtastes_db,FartDB,,,
CCC(C)C(=O)C1=C(O)C2(CC=C(C)C)CC3C(C)(C)CCC3(C1=O)C2=O,CCC(C)C(=O)C1=C(O)C2(CC=C(C)C)CC3C(C)(C)CCC3(C1=O)C2=O,bitter,chemtastes_db,FartDB,,,
CC(C)=CCC12CC3C(C)(C)CCC3(C(=O)C(C(=O)C(C)C)=C1O)C2=O,CC(C)=CCC12CC3C(C)(C)CCC3(C(=O)C(C(=O)C(C)C)=C1O)C2=O,bitter,chemtastes_db,FartDB,,,
CC(C)=CCC12CC3C(C)(C)CCC3(C(=O)C(C(=O)CC(C)C)=C1O)C2=O,CC(C)=CCC12CC3C(C)(C)CCC3(C(=O)C(C(=O)CC(C)C)=C1O)C2=O,bitter,chemtastes_db,FartDB,,,
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,bitter,chemtastes_db,FartDB,,,
CC1(C)OC(=O)C=CC2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,CC1(C)OC(=O)C=CC2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,bitter,chemtastes_db,FartDB,,,
CC(CCC1(O)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,CC(CCC1(O)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,bitter,chemtastes_db,FartDB,,,
CC(CCC1(O)OC2CC3C4CCC5CC(OC6OC(CO)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,CC(CCC1(O)OC2CC3C4CCC5CC(OC6OC(CO)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,bitter,chemtastes_db,FartDB,,,
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,bitter,chemtastes_db,FartDB,,,
CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1,CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1,bitter,chemtastes_db,FartDB,,,
COc1ccc2nc([S+]([O-])Cc3ncc(C)c(OC)c3C)[nH]c2c1,COc1ccc2nc([S+]([O-])Cc3ncc(C)c(OC)c3C)[nH]c2c1,bitter,chemtastes_db,FartDB,,,
COc1ccccc1C=O,COc1ccccc1C=O,bitter,chemtastes_db,FartDB,,,
C=C1C(=O)C23C(O)C1CCC2C12COC3(O)C(O)C1C(C)(C)CCC2O,C=C1C(=O)C23C(O)C1CCC2C12COC3(O)C(O)C1C(C)(C)CCC2O,bitter,chemtastes_db,FartDB,,,
Cc1ccccc1C(OCCN(C)C)c1ccccc1,Cc1ccccc1C(OCCN(C)C)c1ccccc1,bitter,chemtastes_db,FartDB,,,
CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,bitter,chemtastes_db,FartDB,,,
CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1,bitter,chemtastes_db,FartDB,,,
COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(cc1)Oc1cc(ccc1O)CC3N(C)CC2)N(C)CC4,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(cc1)Oc1cc(ccc1O)CC3N(C)CC2)N(C)CC4,bitter,chemtastes_db,FartDB,,,
COc1ccc(NC(C)=O)cc1,COc1ccc(NC(C)=O)cc1,bitter,chemtastes_db,FartDB,,,
COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,bitter,chemtastes_db,FartDB,,,
CC(C)(CO)C(O)C(=O)NCCC(=O)O,CC(C)(CO)C(O)C(=O)NCCC(=O)O,bitter,chemtastes_db,FartDB,,,
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,bitter,chemtastes_db,FartDB,,,
CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,bitter,chemtastes_db,FartDB,,,
C=C1C(=O)OC2C1CCC(C)C1(O)C=CC(=O)C21C,C=C1C(=O)OC2C1CCC(C)C1(O)C=CC(=O)C21C,bitter,chemtastes_db,FartDB,,,
COc1ccc(OC)cc1,COc1ccc(OC)cc1,bitter,chemtastes_db,FartDB,,,
Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,bitter,chemtastes_db,FartDB,,,
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,bitter,chemtastes_db,FartDB,,,
C1CCc2nnnn2CC1,C1CCc2nnnn2CC1,bitter,chemtastes_db,FartDB,,,
COC1CC(OC2CCC3(C)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1O,COC1CC(OC2CCC3(C)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1O,bitter,chemtastes_db,FartDB,,,
C=C1CCC2C(=C)C(=O)OC2C=C(C)CCC1OO,C=C1CCC2C(=C)C(=O)OC2C=C(C)CCC1OO,bitter,chemtastes_db,FartDB,,,
CCCCCC=CCC=CCCCCCCCC(=O)CC(O)COC(C)=O,CCCCCC=CCC=CCCCCCCCC(=O)CC(O)COC(C)=O,bitter,chemtastes_db,FartDB,,,
O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,bitter,chemtastes_db,FartDB,,,
CC(C)CC(NC(=O)C(N)Cc1ccccc1)C(=O)O,CC(C)CC(NC(=O)C(N)Cc1ccccc1)C(=O)O,bitter,chemtastes_db,FartDB,,,
CCOc1ccc(NC(C)=O)cc1,CCOc1ccc(NC(C)=O)cc1,bitter,chemtastes_db,FartDB,,,
C=CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,bitter,chemtastes_db,FartDB,,,
OCCc1ccccc1,OCCc1ccccc1,bitter,chemtastes_db,FartDB,,,
S=C=NCCc1ccccc1,S=C=NCCc1ccccc1,bitter,chemtastes_db,FartDB,,,
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,bitter,chemtastes_db,FartDB,,,
NC(=O)OCCCc1ccccc1,NC(=O)OCCCc1ccccc1,bitter,chemtastes_db,FartDB,,,
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,bitter,chemtastes_db,FartDB,,,
OCC1OC(Oc2ccccc2)C(O)C(O)C1O,OCC1OC(Oc2ccccc2)C(O)C(O)C1O,bitter,chemtastes_db,FartDB,,,
O=CCc1ccccc1,O=CCc1ccccc1,bitter,chemtastes_db,FartDB,,,
COC(Cc1ccccc1)OC,COC(Cc1ccccc1)OC,bitter,chemtastes_db,FartDB,,,
NC(N)=NC(N)=Nc1ccccc1,NC(N)=NC(N)=Nc1ccccc1,bitter,chemtastes_db,FartDB,,,
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,bitter,chemtastes_db,FartDB,,,
O=C=NCCc1ccccc1,O=C=NCCc1ccccc1,bitter,chemtastes_db,FartDB,,,
CC1(c2ccccc2)C(=O)NC(=O)NC1=O,CC1(c2ccccc2)C(=O)NC(=O)NC1=O,bitter,chemtastes_db,FartDB,,,
NC(=S)Nc1ccccc1,NC(=S)Nc1ccccc1,bitter,chemtastes_db,FartDB,,,
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,bitter,chemtastes_db,FartDB,,,
NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,bitter,chemtastes_db,FartDB,,,
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,bitter,chemtastes_db,FartDB,,,
CC(C)CC(=O)c1c(O)c(C2OC(CO)C(O)C(O)C2O)c(O)c(C2OC(CO)C(O)C(O)C2O)c1O,CC(C)CC(=O)c1c(O)c(C2OC(CO)C(O)C(O)C2O)c(O)c(C2OC(CO)C(O)C(O)C2O)c1O,bitter,chemtastes_db,FartDB,,,
CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5,CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5,bitter,chemtastes_db,FartDB,,,
O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,bitter,chemtastes_db,FartDB,,,
Cc1ccccn1,Cc1ccccn1,bitter,chemtastes_db,FartDB,,,
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,bitter,chemtastes_db,FartDB,,,
CC1=C(C=O)C(C)(C)CC(OC2OC(CO)C(O)C(O)C2O)C1,CC1=C(C=O)C(C)(C)CC(OC2OC(CO)C(O)C(O)C2O)C1,bitter,chemtastes_db,FartDB,,,
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)C=CC1(C)O,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)C=CC1(C)O,bitter,chemtastes_db,FartDB,,,
CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,bitter,chemtastes_db,FartDB,,,
C=C(C)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,C=C(C)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,bitter,chemtastes_db,FartDB,,,
CC(C)=CCCC(C)=CCCC(C)=CCN1CCN(Cc2ccc3c(c2)OCO3)CC1,CC(C)=CCCC(C)=CCCC(C)=CCN1CCN(Cc2ccc3c(c2)OCO3)CC1,bitter,chemtastes_db,FartDB,,,
CCCCCC(O)C(O)C=CC(O)CCCCCCCC(=O)O,CCCCCC(O)C(O)C=CC(O)CCCCCCCC(=O)O,bitter,chemtastes_db,FartDB,,,
O=C1CC(c2ccccc2)Oc2cc(O)cc(O)c21,O=C1CC(c2ccccc2)Oc2cc(O)cc(O)c21,bitter,chemtastes_db,FartDB,,,
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,bitter,chemtastes_db,FartDB,,,
C1CNCCN1,C1CNCCN1,bitter,chemtastes_db,FartDB,,,
C1CCNCC1,C1CCNCC1,bitter,chemtastes_db,FartDB,,,
CCC1(CC)C(=O)CCNC1=O,CCC1(CC)C(=O)CCNC1=O,bitter,chemtastes_db,FartDB,,,
CC(=O)OCc1ccc2c(c1)OCO2,CC(=O)OCc1ccc2c(c1)OCO2,bitter,chemtastes_db,FartDB,,,
O=C(O)c1ccc2c(c1)OCO2,O=C(O)c1ccc2c(c1)OCO2,bitter,chemtastes_db,FartDB,,,
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,bitter,chemtastes_db,FartDB,,,
CCOc1ccc(NC(=O)C(C)O)cc1,CCOc1ccc(NC(=O)C(C)O)cc1,bitter,chemtastes_db,FartDB,,,
CC(C)=CCCC(C)=CCCC(=CCCC(C)=CCO)CO,CC(C)=CCCC(C)=CCCC(=CCCC(C)=CCO)CO,bitter,chemtastes_db,FartDB,,,
CC1=CCC(C(C)C)=CC1,CC1=CCC(C(C)C)=CC1,bitter,chemtastes_db,FartDB,,,
COc1ccc(C=O)cc1,COc1ccc(C=O)cc1,bitter,chemtastes_db,FartDB,,,
CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,bitter,chemtastes_db,FartDB,,,
CCCCCCCCCCCCCCCCCC(=O)OCCOCC(OCCOC)C1OCC(OCCOC)C1OCCOC,CCCCCCCCCCCCCCCCCC(=O)OCCOCC(OCCOC)C1OCC(OCCOC)C1OCCOC,bitter,chemtastes_db,FartDB,,,
CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,bitter,chemtastes_db,FartDB,,,
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O2)cc1,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O2)cc1,bitter,chemtastes_db,FartDB,,,
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,bitter,chemtastes_db,FartDB,,,
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,bitter,chemtastes_db,FartDB,,,
NC(N)=NCCCC(NC(=O)C1CCCN1)C(=O)O,NC(N)=NCCCC(NC(=O)C1CCCN1)C(=O)O,bitter,chemtastes_db,FartDB,,,
CCN(CC)CCNC(=O)c1ccc(N)cc1,CCN(CC)CCNC(=O)c1ccc(N)cc1,bitter,chemtastes_db,FartDB,,,
CCN(CC)CCOC(=O)c1ccc(N)cc1,CCN(CC)CCOC(=O)c1ccc(N)cc1,bitter,chemtastes_db,FartDB,,,
O=C(OC1Cc2c(O)cc(O)c(C3c4c(O)cc(O)cc4OC(c4ccc(O)c(O)c4)C3O)c2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,O=C(OC1Cc2c(O)cc(O)c(C3c4c(O)cc(O)cc4OC(c4ccc(O)c(O)c4)C3O)c2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,bitter,chemtastes_db,FartDB,,,
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,bitter,chemtastes_db,FartDB,,,
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,bitter,chemtastes_db,FartDB,,,
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,bitter,chemtastes_db,FartDB,,,
C=CC(O)CC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,C=CC(O)CC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,bitter,chemtastes_db,FartDB,,,
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,bitter,chemtastes_db,FartDB,,,
C=C(Br)CC1(C(C)C)C(=O)NC(=O)NC1=O,C=C(Br)CC1(C(C)C)C(=O)NC(=O)NC1=O,bitter,chemtastes_db,FartDB,,,
CC(C)NCC(O)COc1cccc2ccccc12,CC(C)NCC(O)COc1cccc2ccccc12,bitter,chemtastes_db,FartDB,,,
CCCOC(=O)C=Cc1ccco1,CCCOC(=O)C=Cc1ccco1,bitter,chemtastes_db,FartDB,,,
CCCOC(=O)c1cc(O)c(O)c(O)c1,CCCOC(=O)c1cc(O)c(O)c(O)c1,bitter,chemtastes_db,FartDB,,,
CCCOC(=O)CC,CCCOC(=O)CC,bitter,chemtastes_db,FartDB,,,
CCCc1cc(=O)[nH]c(=S)[nH]1,CCCc1cc(=O)[nH]c(=S)[nH]1,bitter,chemtastes_db,FartDB,,,
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,bitter,chemtastes_db,FartDB,,,
CCOC(=O)c1ccc(O)c(O)c1,CCOC(=O)c1ccc(O)c(O)c1,bitter,chemtastes_db,FartDB,,,
CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,bitter,chemtastes_db,FartDB,,,
COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,bitter,chemtastes_db,FartDB,,,
O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c21,O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c21,bitter,chemtastes_db,FartDB,,,
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1=C2C=C(OC)C(=O)C=C2CCN1,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1=C2C=C(OC)C(=O)C=C2CCN1,bitter,chemtastes_db,FartDB,,,
c1ncc2[nH]cnc2n1,c1ncc2[nH]cnc2n1,bitter,chemtastes_db,FartDB,,,
c1cnccn1,c1cnccn1,bitter,chemtastes_db,FartDB,,,
c1cn[nH]c1,c1cn[nH]c1,bitter,chemtastes_db,FartDB,,,
c1ccnnc1,c1ccnnc1,bitter,chemtastes_db,FartDB,,,
c1ccncc1,c1ccncc1,bitter,chemtastes_db,FartDB,,,
c1cncnc1,c1cncnc1,bitter,chemtastes_db,FartDB,,,
Oc1ccccc1O,Oc1ccccc1O,bitter,chemtastes_db,FartDB,,,
c1cc[nH]c1,c1cc[nH]c1,bitter,chemtastes_db,FartDB,,,
C1CCNC1,C1CCNC1,bitter,chemtastes_db,FartDB,,,
CC1(O)CC(N2CCCC2)=C(O)C1=O,CC1(O)CC(N2CCCC2)=C(O)C1=O,bitter,chemtastes_db,FartDB,,,
CC(C)CC(NC(=O)C(N)CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)N1CCCC1C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)O)C(C)C,CC(C)CC(NC(=O)C(N)CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)N1CCCC1C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)O)C(C)C,bitter,chemtastes_db,FartDB,,,
COC1=CC(C)C2CC3OC(=O)CC4C(C)=C(OC)C(=O)C(C2(C)C1=O)C34C,COC1=CC(C)C2CC3OC(=O)CC4C(C)=C(OC)C(=O)C(C2(C)C1=O)C34C,bitter,chemtastes_db,FartDB,,,
CCC12CCCN(CCc3c([nH]c4ccccc34)CC1)C2,CCC12CCCN(CCc3c([nH]c4ccccc34)CC1)C2,bitter,chemtastes_db,FartDB,,,
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,bitter,chemtastes_db,FartDB,,,
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,bitter,chemtastes_db,FartDB,,,
O=c1c(OC2CC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(OC2CC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,bitter,chemtastes_db,FartDB,,,
c1ccc2ncncc2c1,c1ccc2ncncc2c1,bitter,chemtastes_db,FartDB,,,
O=C(O)C1(O)CC(O)C(O)C(O)C1,O=C(O)C1(O)CC(O)C(O)C(O)C1,bitter,chemtastes_db,FartDB,,,
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,bitter,chemtastes_db,FartDB,,,
CC1CCC2(C(=O)O)CCC3(C(=O)O)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,CC1CCC2(C(=O)O)CCC3(C(=O)O)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,bitter,chemtastes_db,FartDB,,,
C=C1C(=O)C23CC1CCC2C12COC3(O)C(O)C1C(C)(C)C=CC2=O,C=C1C(=O)C23CC1CCC2C12COC3(O)C(O)C1C(C)(C)C=CC2=O,bitter,chemtastes_db,FartDB,,,
C=C1C2CCC3C45COC(O)(C(O)C4C(C)(C)C=CC5=O)C3(C2)C1OC(C)=O,C=C1C2CCC3C45COC(O)(C(O)C4C(C)(C)C=CC5=O)C3(C2)C1OC(C)=O,bitter,chemtastes_db,FartDB,,,
CC(=O)OCC1OC(OCC2OC(OC3(COC(C)=O)OC(COC(C)=O)C(OC(C)=O)C3OC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,CC(=O)OCC1OC(OCC2OC(OC3(COC(C)=O)OC(COC(C)=O)C(OC(C)=O)C3OC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,bitter,chemtastes_db,FartDB,,,
Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,bitter,chemtastes_db,FartDB,,,
OC1CCCN2CC3CC(CN4CCCCC34)C12,OC1CCCN2CC3CC(CN4CCCCC34)C12,bitter,chemtastes_db,FartDB,,,
C=C(C)CCCC(C)CCOC(C)=O,C=C(C)CCCC(C)CCOC(C)=O,bitter,chemtastes_db,FartDB,,,
CC(CCc1ccc(O)cc1)OC1OC(CO)C(O)C(O)C1O,CC(CCc1ccc(O)cc1)OC1OC(CO)C(O)C(O)C1O,bitter,chemtastes_db,FartDB,,,
OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,bitter,chemtastes_db,FartDB,,,
